,Unnamed: 0,SOURCE,ARTICULO,WORDS,TRANSLATE,SENTENCES_A,SENTENCES_B,SENTENCES_C,SENTENCES_D,SENTENCES_E,SENTENCES_F,READ,HEAR,WRITE,TALK,STATUS
3104,3008,,,igualdad,equality,,,,,,,,,,,
3105,3009,,,tocar,touching,,,,,,,,,,,
3106,3010,,,jurídica,legal status,,,,,,,,,,,
3107,3011,,,confusión,confusion,,,,,,,,,,,
3108,3012,,,sufrir,suffer,,,,,,,,,,,
3109,3013,,,descripción,description,,,,,,,,,,,
3110,3014,,,ilusión,illusion,,,,,,,,,,,
3111,3015,,,bajos,lows,,,,,,,,,,,
3112,3016,,,actriz,actress,,,,,,,,,,,
3113,3017,,,perfil,profile,,,,,,,,,,,
3114,3018,,,malos,bad guys,,,,,,,,,,,
3115,3019,,,consideró,considered it,,,,,,,,,,,
3116,3020,,,posiblemente,possibly,,,,,,,,,,,
3117,3021,,,tiro,Shot,,,,,,,,,,,
3118,3022,,,colonia,colony,,,,,,,,,,,
3119,3023,,,premios,prizes,,,,,,,,,,,
3120,3024,,,espectadores,viewers,,,,,,,,,,,
3121,3025,,,banesto,banesto,,,,,,,,,,,
3122,3026,,,dedo,finger,,,,,,,,,,,
3123,3027,,,determinadas,certain types of,,,,,,,,,,,
3124,3028,,,humo,Smoke,,,,,,,,,,,
3125,3029,,,sujetos,subjects,,,,,,,,,,,
3126,3030,,,oeste,West,,,,,,,,,,,
3127,3031,,,espaldas,backs,,,,,,,,,,,
3128,3032,,,gira,tour,,,,,,,,,,,
3129,3033,,,hoja,Sheet,,,,,,,,,,,
3130,3034,,,integrantes,members,,,,,,,,,,,
3131,3035,,,rural,rural,,,,,,,,,,,
3132,3036,,,nariz,nose,,,,,,,,,,,
3133,3037,,,esencia,essence,,,,,,,,,,,
3134,3038,,,cura,cure,,,,,,,,,,,
3135,3039,,,reducido,reduced,,,,,,,,,,,
3136,3040,,,perfecto,perfect,,,,,,,,,,,
3137,3041,,,intentó,tried,,,,,,,,,,,
3138,3042,,,gustavo,Gustavo,,,,,,,,,,,
3139,3043,,,básicos,basics,,,,,,,,,,,
3140,3044,,,enemigos,Enemies,,,,,,,,,,,
3141,3045,,,muestras,Samples,,,,,,,,,,,
3142,3046,,,insistió,insisted,,,,,,,,,,,
3143,3047,,,letra,letter,,,,,,,,,,,
3144,3048,,,pescado,fish,,,,,,,,,,,
3145,3049,,,automóvil,Automobile,,,,,,,,,,,
3146,3050,,,testigos,Witnesses,,,,,,,,,,,
3147,3051,,,toneladas,tons,,,,,,,,,,,
3148,3052,,,fama,fame,,,,,,,,,,,
3149,3053,,,impedir,prevent,,,,,,,,,,,
3150,3054,,,eliminar,remove,,,,,,,,,,,
3151,3055,,,facilidad,Ease,,,,,,,,,,,
3152,3056,,,templo,Temple,,,,,,,,,,,
3153,3057,,,reservas,Reservations,,,,,,,,,,,
3154,3058,,,iglesias,Churches,,,,,,,,,,,
3155,3059,,,privadas,private,,,,,,,,,,,
3156,3060,,,logra,achieves,,,,,,,,,,,
3157,3061,,,necesariamente,necessarily.,,,,,,,,,,,
3158,3062,,,ofreció,offered,,,,,,,,,,,
3159,3063,,,ue,eue,,,,,,,,,,,
3160,3064,,,electorales,electoral,,,,,,,,,,,
3161,3065,,,existir,exist,,,,,,,,,,,
3162,3066,,,ópera,opera,,,,,,,,,,,
3163,3067,,,emoción,emotion,,,,,,,,,,,
3164,3068,,,testigo,witness,,,,,,,,,,,
3165,3069,,,maneras,Ways,,,,,,,,,,,
3166,3070,,,dato,data,,,,,,,,,,,
3167,3071,,,ácido,acidic,,,,,,,,,,,
3168,3072,,,banca,Banking,,,,,,,,,,,
3169,3073,,,formal,formal,,,,,,,,,,,
3170,3074,,,canto,singing,,,,,,,,,,,
3171,3075,,,identificación,identification,,,,,,,,,,,
3172,3076,,,directiva,directive,,,,,,,,,,,
3173,3077,,,relativamente,relatively,,,,,,,,,,,
3174,3078,,,preparar,prepare,,,,,,,,,,,
3175,3079,,,blancas,white,,,,,,,,,,,
3176,3080,,,destacar,highlighting,,,,,,,,,,,
3177,3081,,,julián,Julián,,,,,,,,,,,
3178,3082,,,núcleo,kernel,,,,,,,,,,,
3179,3083,,,frases,phrases quotes,,,,,,,,,,,
3180,3084,,,hiciera,you did,,,,,,,,,,,
3181,3085,,,sencillo,simple,,,,,,,,,,,
3182,3086,,,colectiva,collective,,,,,,,,,,,
3183,3087,,,femenino,feminine,,,,,,,,,,,
3184,3088,,,cristal,Crystal,,,,,,,,,,,
3185,3089,,,seco,Seco,,,,,,,,,,,
3186,3090,,,débil,weak,,,,,,,,,,,
3187,3091,,,cebolla,onion,,,,,,,,,,,
3188,3092,,,federico,federico,,,,,,,,,,,
3189,3093,,,consigue,it gets,,,,,,,,,,,
3190,3094,,,religiosa,Religious,,,,,,,,,,,
3191,3095,,,pérdidas,losses,,,,,,,,,,,
3192,3096,,,realizan,perform,,,,,,,,,,,
3193,3097,,,plato,dish,,,,,,,,,,,
3194,3098,,,curiosidad,curiosity,,,,,,,,,,,
3195,3099,,,instancia,instance,,,,,,,,,,,
3196,3100,,,monte,mount,,,,,,,,,,,
3197,3101,,,ética,ethics,,,,,,,,,,,
3198,3102,,,química,chemistry,,,,,,,,,,,
3199,3103,,,hablado,spoken,,,,,,,,,,,
3200,3104,,,permita,allow,,,,,,,,,,,
3201,3105,,,merece,deserves,,,,,,,,,,,
3202,3106,,,salen,come out.,,,,,,,,,,,
3203,3107,,,pujol,pujol,,,,,,,,,,,
3204,3108,,,cientos,hundreds,,,,,,,,,,,
3205,3109,,,desarrollado,developed,,,,,,,,,,,
3206,3110,,,dr,dr.,,,,,,,,,,,
3207,3111,,,daños,Damage,,,,,,,,,,,
3208,3112,,,romper,break up,,,,,,,,,,,
3209,3113,,,alternativas,alternatives,,,,,,,,,,,
3210,3114,,,mediodía,noon,,,,,,,,,,,
3211,3115,,,externa,external,,,,,,,,,,,
3212,3116,,,galería,gallery,,,,,,,,,,,
3213,3117,,,fotografías,Pictures,,,,,,,,,,,
3214,3118,,,hablan,speak,,,,,,,,,,,
3215,3119,,,legales,legal,,,,,,,,,,,
3216,3120,,,desarrolla,develops,,,,,,,,,,,
3217,3121,,,habíamos,we have been,,,,,,,,,,,
3218,3122,,,salto,jump,,,,,,,,,,,
3219,3123,,,art,art.,,,,,,,,,,,
3220,3124,,,gutiérrez,gutierrez,,,,,,,,,,,
3221,3125,,,portugal,portugal,,,,,,,,,,,
3222,3126,,,moscú,Moscow,,,,,,,,,,,
3223,3127,,,perros,Dogs,,,,,,,,,,,
3224,3128,,,plazas,squares,,,,,,,,,,,
3225,3129,,,responsabilidades,responsibilities,,,,,,,,,,,
3226,3130,,,gil,gil,,,,,,,,,,,
3227,3131,,,ataques,attacks,,,,,,,,,,,
3228,3132,,,positiva,positive,,,,,,,,,,,
3229,3133,,,tranquilo,quiet,,,,,,,,,,,
3230,3134,,,toca,touches,,,,,,,,,,,
3231,3135,,,costumbres,customs,,,,,,,,,,,
3232,3136,,,adultos,Adults,,,,,,,,,,,
3233,3137,,,aparentemente,apparently,,,,,,,,,,,
3234,3138,,,obispo,bishop,,,,,,,,,,,
3235,3139,,,acusado,accused,,,,,,,,,,,
3236,3140,,,incluyendo,including,,,,,,,,,,,
3237,3141,,,odio,hate,,,,,,,,,,,
3238,3142,,,contactos,contacts,,,,,,,,,,,
3239,3143,,,bomba,pump,,,,,,,,,,,
3240,3144,,,reacciones,reactions,,,,,,,,,,,
3241,3145,,,vueltas,laps,,,,,,,,,,,
3242,3146,,,estábamos,we were,,,,,,,,,,,
3243,3147,,,desaparición,disappearance,,,,,,,,,,,
3244,3148,,,rincón,corner,,,,,,,,,,,
3245,3149,,,gris,Grey,,,,,,,,,,,
3246,3150,,,hacemos,we make,,,,,,,,,,,
3247,3151,,,mercedes,Mercedes,,,,,,,,,,,
3248,3152,,,intercambio,exchange,,,,,,,,,,,
3249,3153,,,créditos,credits,,,,,,,,,,,
3250,3154,,,característica,feature,,,,,,,,,,,
3251,3155,,,heridos,wounded,,,,,,,,,,,
3252,3156,,,comunistas,communists,,,,,,,,,,,
3253,3157,,,deberían,should,,,,,,,,,,,
3254,3158,,,dirigió,led,,,,,,,,,,,
3255,3159,,,sentirse,feeling like,,,,,,,,,,,
3256,3160,,,harina,flour,,,,,,,,,,,
3257,3161,,,dinámica,Dynamics,,,,,,,,,,,
3258,3162,,,garantizar,guaranteeing,,,,,,,,,,,
3259,3163,,,tarjeta,card,,,,,,,,,,,
3260,3164,,,consenso,consensus,,,,,,,,,,,
3261,3165,,,financieros,financial institutions,,,,,,,,,,,
3262,3166,,,llamados,called,,,,,,,,,,,
3263,3167,,,consiguiente,consequent,,,,,,,,,,,
3264,3168,,,secretos,secrets,,,,,,,,,,,
3265,3169,,,debían,had to,,,,,,,,,,,
3266,3170,,,dispuestos,disposed,,,,,,,,,,,
3267,3171,,,pensado,thought about,,,,,,,,,,,
3268,3172,,,surge,arises,,,,,,,,,,,
3269,3173,,,pepe,pepe,,,,,,,,,,,
3270,3174,,,existía,existed,,,,,,,,,,,
3271,3175,,,espectador,viewer,,,,,,,,,,,
3272,3176,,,precisa,precise,,,,,,,,,,,
3273,3177,,,jurado,jury,,,,,,,,,,,
3274,3178,,,agencias,agencies,,,,,,,,,,,
3275,3179,,,convencido,convinced,,,,,,,,,,,
3276,3180,,,fiscales,prosecutors,,,,,,,,,,,
3277,3181,,,córdoba,córdoba,,,,,,,,,,,
3278,3182,,,oreja,ear,,,,,,,,,,,
3279,3183,,,alemana,German,,,,,,,,,,,
3280,3184,,,chicos,guys,,,,,,,,,,,
3281,3185,,,ochenta,eighties,,,,,,,,,,,
3282,3186,,,botella,bottle,,,,,,,,,,,
3283,3187,,,femenina,female,,,,,,,,,,,
3284,3188,,,examen,examination,,,,,,,,,,,
3285,3189,,,ambiental,environmental,,,,,,,,,,,
3286,3190,,,pri,pri,,,,,,,,,,,
3287,3191,,,pasaron,passed,,,,,,,,,,,
3288,3192,,,contaba,counted,,,,,,,,,,,
3289,3193,,,barrios,Neighborhoods,,,,,,,,,,,
3290,3194,,,llevaron,led,,,,,,,,,,,
3291,3195,,,policial,police officers,,,,,,,,,,,
3292,3196,,,invitados,guests,,,,,,,,,,,
3293,3197,,,entrenador,coach,,,,,,,,,,,
3294,3198,,,risa,laughing,,,,,,,,,,,
3295,3199,,,circunstancia,circumstance,,,,,,,,,,,
3296,3200,,,tendencias,trends,,,,,,,,,,,
3297,3201,,,etapas,stages,,,,,,,,,,,
3298,3202,,,roca,rock,,,,,,,,,,,
3299,3203,,,comparación,Comparison,,,,,,,,,,,
3300,3204,,,provoca,provokes,,,,,,,,,,,
3301,3205,,,vieron,saw,,,,,,,,,,,
3302,3206,,,muñoz,muñoz,,,,,,,,,,,
3303,3207,,,autónoma,autonomous,,,,,,,,,,,
3304,3208,,,prevención,prevention,,,,,,,,,,,
3305,3209,,,dama,lady,,,,,,,,,,,
3306,3210,,,líquido,liquid,,,,,,,,,,,
3307,3211,,,estarán,will be,,,,,,,,,,,
3308,3212,,,xviii,xviii,,,,,,,,,,,
3309,3213,,,decidir,Deciding,,,,,,,,,,,
3310,3214,,,tribunales,Courts,,,,,,,,,,,
3311,3215,,,calma,calmness,,,,,,,,,,,
3312,3216,,,suficientemente,sufficiently,,,,,,,,,,,
3313,3217,,,comentario,Comment,,,,,,,,,,,
3314,3218,,,tv,tv,,,,,,,,,,,
3315,3219,,,garantía,Guarantee,,,,,,,,,,,
3316,3220,,,protagonistas,protagonists,,,,,,,,,,,
3317,3221,,,mandato,mandate,,,,,,,,,,,
3318,3222,,,temprano,early,,,,,,,,,,,
3319,3223,,,artística,artistic,,,,,,,,,,,
3320,3224,,,obreros,workers,,,,,,,,,,,
3321,3225,,,quinto,fifth,,,,,,,,,,,
3322,3226,,,imprescindible,essential,,,,,,,,,,,
3323,3227,,,retrato,Portrait,,,,,,,,,,,
3324,3228,,,cero,zero,,,,,,,,,,,
3325,3229,,,ésa,that,,,,,,,,,,,
3326,3230,,,desaparecido,disappeared,,,,,,,,,,,
3327,3231,,,soviética,Soviet,,,,,,,,,,,
3328,3232,,,temperaturas,Temperatures,,,,,,,,,,,
3329,3233,,,baile,dancing,,,,,,,,,,,
3330,3234,,,curioso,curious,,,,,,,,,,,
3331,3235,,,fronteras,Borders,,,,,,,,,,,
3332,3236,,,ensayo,essay,,,,,,,,,,,
3333,3237,,,desconocido,Unknown,,,,,,,,,,,
3334,3238,,,dichos,said,,,,,,,,,,,
3335,3239,,,queso,cheese,,,,,,,,,,,
3336,3240,,,vecino,Neighbor,,,,,,,,,,,
3337,3241,,,empresarial,business,,,,,,,,,,,
3338,3242,,,mueve,moves,,,,,,,,,,,
3339,3243,,,sanidad,sanitation,,,,,,,,,,,
3340,3244,,,medicamentos,medicines,,,,,,,,,,,
3341,3245,,,organizado,organized,,,,,,,,,,,
3342,3246,,,izquierdo,left,,,,,,,,,,,
3343,3247,,,conozco,I know,,,,,,,,,,,
3344,3248,,,lujo,luxury,,,,,,,,,,,
3345,3249,,,terroristas,terrorists,,,,,,,,,,,
3346,3250,,,euros,Euros,,,,,,,,,,,
3347,3251,,,americana,american,,,,,,,,,,,
3348,3252,,,ayudas,aids,,,,,,,,,,,
3349,3253,,,coste,cost,,,,,,,,,,,
3350,3254,,,rosario,rosary,,,,,,,,,,,
3351,3255,,,ap,ap,,,,,,,,,,,
3352,3256,,,enseguida,right away,,,,,,,,,,,
3353,3257,,,lectores,Readers,,,,,,,,,,,
3354,3258,,,emergencia,emergency,,,,,,,,,,,
3355,3259,,,clásica,classical,,,,,,,,,,,
3356,3260,,,reglamento,regulations,,,,,,,,,,,
3357,3261,,,dará,give,,,,,,,,,,,
3358,3262,,,sindical,trade union,,,,,,,,,,,
3359,3263,,,raro,rare,,,,,,,,,,,
3360,3264,,,alimento,Food,,,,,,,,,,,
3361,3265,,,poblaciones,Populations,,,,,,,,,,,
3362,3266,,,ronda,round,,,,,,,,,,,
3363,3267,,,horizonte,horizon,,,,,,,,,,,
3364,3268,,,trastornos,disorders,,,,,,,,,,,
3365,3269,,,kilos,kilos,,,,,,,,,,,
3366,3270,,,necesitaba,I needed,,,,,,,,,,,
3367,3271,,,obliga,obligates,,,,,,,,,,,
3368,3272,,,nuclear,nuclear,,,,,,,,,,,
3369,3273,,,rigor,rigour,,,,,,,,,,,
3370,3274,,,correo,mail,,,,,,,,,,,
3371,3275,,,estética,aesthetics,,,,,,,,,,,
3372,3276,,,zapatos,Shoes,,,,,,,,,,,
3373,3277,,,ponía,was putting,,,,,,,,,,,
3374,3278,,,intensa,intense,,,,,,,,,,,
3375,3279,,,bloque,block,,,,,,,,,,,
3376,3280,,,sombras,shadows,,,,,,,,,,,
3377,3281,,,transmisión,transmission,,,,,,,,,,,
3378,3282,,,consigo,with me,,,,,,,,,,,
3379,3283,,,misterio,Mystery,,,,,,,,,,,
3380,3284,,,gustaba,liked it,,,,,,,,,,,
3381,3285,,,cerró,closed,,,,,,,,,,,
3382,3286,,,inútil,uselessness,,,,,,,,,,,
3383,3287,,,palma,palm tree,,,,,,,,,,,
3384,3288,,,turno,turn,,,,,,,,,,,
3385,3289,,,aviones,airplanes,,,,,,,,,,,
3386,3290,,,uruguay,uruguay,,,,,,,,,,,
3387,3291,,,expectativas,expectations,,,,,,,,,,,
3388,3292,,,comisiones,commissions,,,,,,,,,,,
3389,3293,,,imaginar,Imagine,,,,,,,,,,,
3390,3294,,,grito,scream,,,,,,,,,,,
3391,3295,,,idioma,Language,,,,,,,,,,,
3392,3296,,,obtenido,obtained,,,,,,,,,,,
3393,3297,,,realizadas,made,,,,,,,,,,,
3394,3298,,,privados,private,,,,,,,,,,,
3395,3299,,,antecedentes,background,,,,,,,,,,,
3396,3300,,,cumple,complies,,,,,,,,,,,
3397,3301,,,provocar,provoke,,,,,,,,,,,
3398,3302,,,nicolás,nicholas,,,,,,,,,,,
3399,3303,,,síndrome,syndrome,,,,,,,,,,,
3400,3304,,,llorar,Crying,,,,,,,,,,,
3401,3305,,,mariano,mariano,,,,,,,,,,,
3402,3306,,,lorenzo,lorenzo,,,,,,,,,,,
3403,3307,,,deber,duty,,,,,,,,,,,
3404,3308,,,ramas,Branches,,,,,,,,,,,
3405,3309,,,planificación,planning,,,,,,,,,,,
3406,3310,,,revistas,Magazines,,,,,,,,,,,
3407,3311,,,tienda,shop,,,,,,,,,,,
3408,3312,,,embajada,embassy,,,,,,,,,,,
3409,3313,,,lento,slow,,,,,,,,,,,
3410,3314,,,recoge,collects,,,,,,,,,,,
3411,3315,,,separación,separation,,,,,,,,,,,
3412,3316,,,resumen,abstract,,,,,,,,,,,
3413,3317,,,beber,Drinking,,,,,,,,,,,
3414,3318,,,coches,Cars,,,,,,,,,,,
3415,3319,,,actúa,acts,,,,,,,,,,,
3416,3320,,,terrenos,Plots of land,,,,,,,,,,,
3417,3321,,,sentí,I felt,,,,,,,,,,,
3418,3322,,,canales,channels,,,,,,,,,,,
3419,3323,,,caminar,walking,,,,,,,,,,,
3420,3324,,,firmado,Signed,,,,,,,,,,,
3421,3325,,,salía,was leaving,,,,,,,,,,,
3422,3326,,,verdaderamente,Truly,,,,,,,,,,,
3423,3327,,,coordinación,coordination,,,,,,,,,,,
3424,3328,,,cantante,singer,,,,,,,,,,,
3425,3329,,,contigo,with you,,,,,,,,,,,
3426,3330,,,precisión,precision,,,,,,,,,,,
3427,3331,,,caído,fallen,,,,,,,,,,,
3428,3332,,,cercano,nearby,,,,,,,,,,,
3429,3333,,,huevo,Egg,,,,,,,,,,,
3430,3334,,,multitud,crowd,,,,,,,,,,,
3431,3335,,,exigencias,requirements,,,,,,,,,,,
3432,3336,,,sufrió,he suffered,,,,,,,,,,,
3433,3337,,,corre,runs,,,,,,,,,,,
3434,3338,,,sucedido,happened,,,,,,,,,,,
3435,3339,,,testimonio,testimonials,,,,,,,,,,,
3436,3340,,,apariencia,appearance,,,,,,,,,,,
3437,3341,,,juega,plays,,,,,,,,,,,
3438,3342,,,estima,estimate,,,,,,,,,,,
3439,3343,,,onu,onu,,,,,,,,,,,
3440,3344,,,infraestructura,Infrastructure,,,,,,,,,,,
3441,3345,,,posesión,possession,,,,,,,,,,,
3442,3346,,,trató,he tried,,,,,,,,,,,
3443,3347,,,orgullo,pride,,,,,,,,,,,
3444,3348,,,previo,previous one,,,,,,,,,,,
3445,3349,,,vigor,vigour,,,,,,,,,,,
3446,3350,,,conocen,know,,,,,,,,,,,
3447,3351,,,informaciones,information,,,,,,,,,,,
3448,3352,,,madres,Mothers,,,,,,,,,,,
3449,3353,,,redes,Networks,,,,,,,,,,,
3450,3354,,,contaminación,Pollution,,,,,,,,,,,
3451,3355,,,adquirir,Acquire,,,,,,,,,,,
3452,3356,,,sirven,serve,,,,,,,,,,,
3453,3357,,,venga,come on,,,,,,,,,,,
3454,3358,,,favorable,favorable,,,,,,,,,,,
3455,3359,,,primaria,primary school,,,,,,,,,,,
3456,3360,,,salinas,salinas,,,,,,,,,,,
3457,3361,,,renuncia,waiver,,,,,,,,,,,
3458,3362,,,accidentes,accidents,,,,,,,,,,,
3459,3363,,,tránsito,Transit,,,,,,,,,,,
3460,3364,,,heridas,wounds,,,,,,,,,,,
3461,3365,,,comprende,comprises,,,,,,,,,,,
3462,3366,,,cliente,customer,,,,,,,,,,,
3463,3367,,,confirmó,confirmed,,,,,,,,,,,
3464,3368,,,individuales,Individuals,,,,,,,,,,,
3465,3369,,,acá,here,,,,,,,,,,,
3466,3370,,,ordenó,ordered,,,,,,,,,,,
3467,3371,,,solicitud,application,,,,,,,,,,,
3468,3372,,,tragedia,tragedy,,,,,,,,,,,
3469,3373,,,levantar,Raise,,,,,,,,,,,
3470,3374,,,comando,command,,,,,,,,,,,
3471,3375,,,oriental,oriental,,,,,,,,,,,
3472,3376,,,procedentes,proceeding,,,,,,,,,,,
3473,3377,,,detuvo,stopped,,,,,,,,,,,
3474,3378,,,hagan,make,,,,,,,,,,,
3475,3379,,,trayectoria,trajectory,,,,,,,,,,,
3476,3380,,,socialismo,socialism,,,,,,,,,,,
3477,3381,,,religioso,Religious,,,,,,,,,,,
3478,3382,,,bella,bella,,,,,,,,,,,
3479,3383,,,emisión,emission,,,,,,,,,,,
3480,3384,,,humanas,human beings,,,,,,,,,,,
3481,3385,,,presiones,pressures,,,,,,,,,,,
3482,3386,,,emperador,emperor,,,,,,,,,,,
3483,3387,,,encuentros,Encounters,,,,,,,,,,,
3484,3388,,,facilitar,facilitate,,,,,,,,,,,
3485,3389,,,irse,to leave,,,,,,,,,,,
3486,3390,,,terror,terror,,,,,,,,,,,
3487,3391,,,señales,Signs,,,,,,,,,,,
3488,3392,,,tecnologías,Technologies,,,,,,,,,,,
3489,3393,,,documentación,documentation,,,,,,,,,,,
3490,3394,,,espiritual,spirituality,,,,,,,,,,,
3491,3395,,,visitar,visit,,,,,,,,,,,
3492,3396,,,agrega,adds,,,,,,,,,,,
3493,3397,,,presidentes,presidents,,,,,,,,,,,
3494,3398,,,encontrarse,meet,,,,,,,,,,,
3495,3399,,,acceder,accessing,,,,,,,,,,,
3496,3400,,,saca,Pull out,,,,,,,,,,,
3497,3401,,,entiendo,I understand,,,,,,,,,,,
3498,3402,,,olvidado,Forgotten,,,,,,,,,,,
3499,3403,,,profundamente,profoundly,,,,,,,,,,,
3500,3404,,,condena,condemnation,,,,,,,,,,,
3501,3405,,,daban,they gave,,,,,,,,,,,
3502,3406,,,respaldo,backing,,,,,,,,,,,
3503,3407,,,pnv,pnv,,,,,,,,,,,
3504,3408,,,sufre,suffers,,,,,,,,,,,
3505,3409,,,tristeza,sadness,,,,,,,,,,,
3506,3410,,,regionales,regional,,,,,,,,,,,
3507,3411,,,existente,existing,,,,,,,,,,,
3508,3412,,,pudieran,could,,,,,,,,,,,
3509,3413,,,orgánica,organic,,,,,,,,,,,
3510,3414,,,arco,bow,,,,,,,,,,,
3511,3415,,,cambia,changes,,,,,,,,,,,
3512,3416,,,castigo,punishment,,,,,,,,,,,
3513,3417,,,valladolid,valladolid,,,,,,,,,,,
3514,3418,,,ruptura,breakup,,,,,,,,,,,
3515,3419,,,amante,mistress,,,,,,,,,,,
3516,3420,,,directores,directors,,,,,,,,,,,
3517,3421,,,tejido,fabric,,,,,,,,,,,
3518,3422,,,disposiciones,provisions,,,,,,,,,,,
3519,3423,,,montañas,Mountains,,,,,,,,,,,
3520,3424,,,publicó,published,,,,,,,,,,,
3521,3425,,,intenso,intense,,,,,,,,,,,
3522,3426,,,taller,workshop,,,,,,,,,,,
3523,3427,,,et,et,,,,,,,,,,,
3524,3428,,,km,km,,,,,,,,,,,
3525,3429,,,balance,balance sheet,,,,,,,,,,,
3526,3430,,,frutas,Fruits,,,,,,,,,,,
3527,3431,,,tel,Tel.,,,,,,,,,,,
3528,3432,,,exportaciones,Exports,,,,,,,,,,,
3529,3433,,,ramírez,ramírez,,,,,,,,,,,
3530,3434,,,restaurante,restaurant,,,,,,,,,,,
3531,3435,,,demandas,demands,,,,,,,,,,,
3532,3436,,,funciona,works,,,,,,,,,,,
3533,3437,,,habrían,you will have,,,,,,,,,,,
3534,3438,,,trabajan,work,,,,,,,,,,,
3535,3439,,,cubana,Human Rights in Cuba,,,,,,,,,,,
3536,3440,,,municipios,municipalities,,,,,,,,,,,
3537,3441,,,luisa,luisa,,,,,,,,,,,
3538,3442,,,suponer,suppose,,,,,,,,,,,
3539,3443,,,lesiones,injuries,,,,,,,,,,,
3540,3444,,,refleja,reflecting,,,,,,,,,,,
3541,3445,,,finalidad,purpose,,,,,,,,,,,
3542,3446,,,urgencia,urgency,,,,,,,,,,,
3543,3447,,,adolfo,adolfo,,,,,,,,,,,
3544,3448,,,alemanes,Germans,,,,,,,,,,,
3545,3449,,,negativo,negative,,,,,,,,,,,
3546,3450,,,independientes,independent,,,,,,,,,,,
3547,3451,,,renovación,renewal,,,,,,,,,,,
3548,3452,,,regla,rule,,,,,,,,,,,
3549,3453,,,incluido,included,,,,,,,,,,,
3550,3454,,,alteraciones,alterations,,,,,,,,,,,
3551,3455,,,ideología,ideology,,,,,,,,,,,
3552,3456,,,repente,suddenly,,,,,,,,,,,
3553,3457,,,modificaciones,modifications,,,,,,,,,,,
3554,3458,,,incidencia,incidence,,,,,,,,,,,
3555,3459,,,encontraron,found,,,,,,,,,,,
3556,3460,,,muchachos,boys,,,,,,,,,,,
3557,3461,,,materias,Subjects,,,,,,,,,,,
3558,3462,,,enormes,huge,,,,,,,,,,,
3559,3463,,,escritura,handwriting,,,,,,,,,,,
3560,3464,,,fábrica,factory,,,,,,,,,,,
3561,3465,,,uniforme,uniform,,,,,,,,,,,
3562,3466,,,variables,variables,,,,,,,,,,,
3563,3467,,,crónica,Chronicle,,,,,,,,,,,
3564,3468,,,ventanas,Windows,,,,,,,,,,,
3565,3469,,,guerrilla,guerrillas,,,,,,,,,,,
3566,3470,,,mentira,lying,,,,,,,,,,,
3567,3471,,,tranquilidad,tranquility,,,,,,,,,,,
3568,3472,,,camisa,shirt,,,,,,,,,,,
3569,3473,,,recoger,collect,,,,,,,,,,,
3570,3474,,,auténtico,authentic,,,,,,,,,,,
3571,3475,,,fiel,faithful,,,,,,,,,,,
3572,3476,,,max,max.,,,,,,,,,,,
3573,3477,,,sustancia,substance,,,,,,,,,,,
3574,3478,,,permitirá,allow,,,,,,,,,,,
3575,3479,,,catalana,Catalan,,,,,,,,,,,
3576,3480,,,instrucciones,Instructions,,,,,,,,,,,
3577,3481,,,decían,they said,,,,,,,,,,,
3578,3482,,,claras,clear,,,,,,,,,,,
3579,3483,,,mendoza,mendoza,,,,,,,,,,,
3580,3484,,,salarios,salaries,,,,,,,,,,,
3581,3485,,,conquista,conquest,,,,,,,,,,,
3582,3486,,,candidatura,candidacy,,,,,,,,,,,
3583,3487,,,embarazo,pregnancy,,,,,,,,,,,
3584,3488,,,vergüenza,shame,,,,,,,,,,,
3585,3489,,,incorporación,incorporation,,,,,,,,,,,
3586,3490,,,limpieza,Cleaning,,,,,,,,,,,
3587,3491,,,cristina,cristina,,,,,,,,,,,
3588,3492,,,terrorista,terrorist,,,,,,,,,,,
3589,3493,,,resultaba,it turned out,,,,,,,,,,,
3590,3494,,,corresponsal,correspondent,,,,,,,,,,,
3591,3495,,,ingeniero,engineer,,,,,,,,,,,
3592,3496,,,poema,poem,,,,,,,,,,,
3593,3497,,,mancha,stain,,,,,,,,,,,
3594,3498,,,adaptación,adaptation,,,,,,,,,,,
3595,3499,,,ansiedad,anxiety,,,,,,,,,,,
3596,3500,,,sostuvo,held,,,,,,,,,,,
3597,3501,,,limón,lemon,,,,,,,,,,,
3598,3502,,,luchar,Fight,,,,,,,,,,,
3599,3503,,,permanecer,Remaining,,,,,,,,,,,
3600,3504,,,dólar,Dollar,,,,,,,,,,,
3601,3505,,,quinta,fifth,,,,,,,,,,,
3602,3506,,,escalera,staircase,,,,,,,,,,,
3603,3507,,,humedad,humidity,,,,,,,,,,,
3604,3508,,,canadá,Canada,,,,,,,,,,,
3605,3509,,,consejos,Tips,,,,,,,,,,,
3606,3510,,,maíz,corn,,,,,,,,,,,
3607,3511,,,occidente,the west,,,,,,,,,,,
3608,3512,,,patrón,pattern,,,,,,,,,,,
3609,3513,,,rodrigo,rodrigo,,,,,,,,,,,
3610,3514,,,sexuales,sexuality,,,,,,,,,,,
3611,3515,,,hugo,hugo,,,,,,,,,,,
3612,3516,,,detención,detention,,,,,,,,,,,
3613,3517,,,acercó,approached,,,,,,,,,,,
3614,3518,,,infección,infection,,,,,,,,,,,
3615,3519,,,aceptación,acceptance,,,,,,,,,,,
3616,3520,,,avances,advances,,,,,,,,,,,
3617,3521,,,gerente,manager,,,,,,,,,,,
